Hospital_Name,Quarter,Year,State,Acute_Care_Medicare_Patient_Days,Acute_Care_Medicaid_Patient_Days,Acute_Care_Self_Pay_Patient_Days,Acute_Care_Commercial_Patient_Days,Acute_Care_Other_Patient_Days,Acute_Care_Total_Patient_Days,Swing_Bed_Medicare_Patient_Days,Swing_Bed_Medicaid_Patient_Days,Swing_Bed_Self_Pay_Patient_Days,Swing_Bed_Commercial_Patient_Days,Swing_Bed_Other_Patient_Days,Swing_Bed_Total_Patient_Days,SNF_Medicare_Patient_Days,SNF_Medicaid_Patient_Days,SNF_Self_Pay_Patient_Days,SNF_Commercial_Patient_Days,SNF_Other_Patient_Days,SNF_Total_Patient_Days,Psych_Rehab_CDU_Medicare_Patient_Days,Psych_Rehab_CDU_Medicaid_Patient_Days,Psych_Rehab_CDU_Self_Pay_Patient_Days,Psych_Rehab_CDU_Commercial_Patient_Days,Psych_Rehab_CDU_Other_Patient_Days,Psych_Rehab_CDU_Total_Patient_Days,Total_Medicare_Patient_Days,Total_Medicaid_Patient_Days,Total_Self_Pay_Patient_Days,Total_Commercial_Patient_Days,Total_Other_Patient_Days,Total_Patient_Days,Total_Newborn_Days
Willamette Valley Medical Center,2,2023,Oregon,1476.0,406.0,29.0,169.0,128.0,2208.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,532.0,70.0,0,17.0,49.0,668.0,2008.0,476.0,29.0,186.0,177.0,1875.0,53.0
Willamette Valley Medical Center,3,2023,Oregon,1231.0,361.0,32.0,191.0,83.0,1898.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,414.0,22.0,0,31.0,15.0,482.0,1645.0,383.0,32.0,222.0,98.0,2380.0,60.0
Willamette Valley Medical Center,4,2023,Oregon,1352.0,386.0,8.0,214.0,126.0,2086.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,422.0,103.0,0,-10.0,0.0,515.0,1774.0,489.0,8.0,204.0,126.0,2601.0,40.0
YAKIMA VALLEY MEMORIAL,1,2023,Washington,6559.0,3238.0,180.0,1838.0,43.0,11858.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,535.0,495.0,0,220.0,0.0,1250.0,7094.0,3733.0,180.0,2058.0,43.0,13108.0,843.0
YAKIMA VALLEY MEMORIAL,2,2023,Washington,6083.0,2569.0,327.0,1258.0,446.0,10683.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,883.0,429.0,0,123.0,21.0,1456.0,6966.0,2998.0,327.0,1381.0,467.0,12139.0,806.0
YAKIMA VALLEY MEMORIAL,3,2023,Washington,6657.0,3037.0,418.0,1361.0,554.0,12027.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,825.0,379.0,0,112.0,0.0,1316.0,7482.0,3416.0,418.0,1473.0,554.0,13343.0,866.0
YAKIMA VALLEY MEMORIAL,4,2023,Washington,7404.0,3222.0,267.0,1569.0,403.0,12865.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,663.0,419.0,0,171.0,13.0,1266.0,8067.0,3641.0,267.0,1740.0,416.0,14131.0,880.0
ASTRIA TOPPENISH HOSPITAL,1,2024,Washington,241.0,254.0,1.0,64.0,7.0,567.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,351.0,909.0,0,13.0,0.0,1273.0,592.0,1163.0,1.0,77.0,7.0,1840.0,0.0
ASTRIA TOPPENISH HOSPITAL,2,2024,Washington,198.0,137.0,3.0,65.0,0.0,403.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,504.0,772.0,0,0.0,0.0,1276.0,702.0,909.0,3.0,65.0,0.0,1679.0,0.0
ASTRIA TOPPENISH HOSPITAL,3,2024,Washington,244.0,180.0,6.0,104.0,7.0,541.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,842.0,462.0,0,0.0,0.0,1304.0,1086.0,642.0,6.0,104.0,7.0,1845.0,0.0
ASTRIA TOPPENISH HOSPITAL,4,2024,Washington,162.0,182.0,1.0,56.0,17.0,418.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,647.0,644.0,0,0.0,0.0,1291.0,809.0,826.0,1.0,56.0,17.0,1709.0,0.0
Adventist Health Columbia Gorge Medical Center,1,2024,Oregon,682.0,245.0,18.0,746.0,0.0,1691.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,682.0,245.0,18.0,746.0,0.0,1691.0,74.0
Adventist Health Columbia Gorge Medical Center,2,2024,Oregon,720.0,318.0,9.0,210.0,88.0,1345.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,720.0,318.0,9.0,210.0,88.0,1345.0,73.0
Adventist Health Columbia Gorge Medical Center,3,2024,Oregon,787.0,212.0,0.0,193.0,129.0,1321.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,787.0,212.0,0.0,193.0,129.0,1321.0,76.0
Adventist Health Columbia Gorge Medical Center,4,2024,Oregon,866.0,181.0,0.0,237.0,112.0,1396.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,866.0,181.0,0.0,237.0,112.0,1396.0,52.0
Adventist Health Portland Medical Center,1,2024,Oregon,0.0,2188.0,0.0,1433.0,324.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2188.0,0.0,1433.0,324.0,0.0,254.0
Adventist Health Portland Medical Center,2,2024,Oregon,0.0,2003.0,0.0,1342.0,289.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2003.0,0.0,1342.0,289.0,0.0,282.0
Adventist Health Portland Medical Center,3,2024,Oregon,4470.0,2143.0,0.0,1306.0,194.0,8113.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,4470.0,2143.0,0.0,1306.0,194.0,8113.0,293.0
Adventist Health Portland Medical Center,4,2024,Oregon,4763.0,2638.0,0.0,1439.0,145.0,8985.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,4763.0,2638.0,0.0,1439.0,145.0,8985.0,406.0
Adventist Health Tillamook Medical Center,1,2024,Oregon,519.0,154.0,2.0,108.0,29.0,812.0,99,19,0,12.0,2,132,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,618.0,173.0,2.0,120.0,31.0,944.0,89.0
Adventist Health Tillamook Medical Center,2,2024,Oregon,423.0,140.0,2.0,82.0,36.0,683.0,79,0,0,17.0,0,96,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,502.0,140.0,2.0,99.0,36.0,779.0,39.0
Adventist Health Tillamook Medical Center,3,2024,Oregon,375.0,134.0,14.0,85.0,44.0,652.0,78,4,0,0.0,0,82,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,453.0,138.0,14.0,85.0,44.0,734.0,50.0
Adventist Health Tillamook Medical Center,4,2024,Oregon,538.0,155.0,4.0,92.0,19.0,808.0,100,1,0,0.0,0,101,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,638.0,156.0,4.0,92.0,19.0,909.0,38.0
Arbor Health,1,2024,Washington,110.0,18.0,7.0,19.0,0.0,154.0,293,0,24,5.0,0,322,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,403.0,18.0,31.0,24.0,0.0,476.0,0.0
Arbor Health,2,2024,Washington,100.0,20.0,0.0,27.0,0.0,147.0,280,0,0,28.0,9,317,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,380.0,20.0,0.0,55.0,9.0,464.0,0.0
Arbor Health,3,2024,Washington,74.0,5.0,0.0,4.0,0.0,83.0,167,0,0,8.0,0,175,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,241.0,5.0,0.0,12.0,0.0,258.0,0.0
Arbor Health,4,2024,Washington,73.0,0.0,17.0,12.0,0.0,102.0,249,0,6,0.0,0,255,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,322.0,0.0,23.0,12.0,0.0,357.0,0.0
Asante Ashland Community Hospital,1,2024,Oregon,884.0,295.0,9.0,171.0,97.0,1456.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,884.0,295.0,9.0,171.0,97.0,1456.0,88.0
Asante Ashland Community Hospital,2,2024,Oregon,801.0,446.0,10.0,268.0,33.0,1558.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,801.0,446.0,10.0,268.0,33.0,1558.0,64.0
Asante Ashland Community Hospital,3,2024,Oregon,850.0,521.0,27.0,221.0,38.0,1657.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,850.0,521.0,27.0,221.0,38.0,1657.0,90.0
Asante Ashland Community Hospital,4,2024,Oregon,810.0,762.0,15.0,160.0,49.0,1796.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,810.0,762.0,15.0,160.0,49.0,1796.0,86.0
Asante Rogue Regional Medical Center,1,2024,Oregon,0.0,0.0,179.0,2014.0,1364.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,943.0,823.0,11,249.0,77.0,2103.0,0.0,0.0,190.0,2263.0,1441.0,0.0,551.0
Asante Rogue Regional Medical Center,2,2024,Oregon,0.0,0.0,270.0,2573.0,1647.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,881.0,757.0,20,185.0,107.0,1950.0,0.0,0.0,290.0,2758.0,1754.0,0.0,651.0
Asante Rogue Regional Medical Center,3,2024,Oregon,13622.0,4882.0,200.0,2464.0,2127.0,23295.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,974.0,718.0,0,151.0,158.0,2001.0,14596.0,5600.0,200.0,2615.0,2285.0,25296.0,668.0
Asante Rogue Regional Medical Center,4,2024,Oregon,13948.0,4419.0,369.0,2376.0,2406.0,23518.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,952.0,826.0,26,125.0,85.0,2014.0,14900.0,5245.0,395.0,2501.0,2491.0,25532.0,621.0
Asante Three Rivers Medical Center,1,2024,Oregon,0.0,1141.0,32.0,388.0,472.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1141.0,32.0,388.0,472.0,0.0,235.0
Asante Three Rivers Medical Center,2,2024,Oregon,0.0,1118.0,94.0,461.0,555.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1118.0,94.0,461.0,555.0,0.0,265.0
Asante Three Rivers Medical Center,3,2024,Oregon,3610.0,1241.0,58.0,481.0,590.0,5980.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3610.0,1241.0,58.0,481.0,590.0,5980.0,295.0
Asante Three Rivers Medical Center,4,2024,Oregon,3611.0,1110.0,35.0,517.0,545.0,5818.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3611.0,1110.0,35.0,517.0,545.0,5818.0,263.0
Astria Sunnyside Hospital,1,2024,Washington,878.0,407.0,111.0,125.0,48.0,1569.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,878.0,407.0,111.0,125.0,48.0,1569.0,66.0
Astria Sunnyside Hospital,2,2024,Washington,691.0,345.0,87.0,150.0,20.0,1293.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,691.0,345.0,87.0,150.0,20.0,1293.0,85.0
Astria Sunnyside Hospital,3,2024,Washington,679.0,363.0,70.0,117.0,87.0,1316.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,679.0,363.0,70.0,117.0,87.0,1316.0,72.0
Astria Sunnyside Hospital,4,2024,Washington,753.0,394.0,50.0,113.0,35.0,1345.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,753.0,394.0,50.0,113.0,35.0,1345.0,85.0
Auburn Medical Center,1,2024,Washington,6226.0,2525.0,207.0,56.0,1932.0,10946.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,2022.0,1071.0,0,28.0,252.0,3373.0,8248.0,3596.0,207.0,84.0,2184.0,14319.0,870.0
Auburn Medical Center,2,2024,Washington,6039.0,2658.0,180.0,38.0,1518.0,10433.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1421.0,965.0,0,21.0,274.0,2681.0,7460.0,3623.0,180.0,59.0,1792.0,13114.0,439.0
Auburn Medical Center,3,2024,Washington,6059.0,2720.0,91.0,175.0,1680.0,10725.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,953.0,1233.0,28,8.0,310.0,2532.0,7012.0,3953.0,119.0,183.0,1990.0,13257.0,502.0
Auburn Medical Center,4,2024,Washington,6059.0,2720.0,91.0,175.0,1680.0,10725.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,953.0,1233.0,28,8.0,310.0,2532.0,7012.0,3953.0,119.0,183.0,1990.0,13257.0,502.0
BHC Fairfax Behavioral Health - Everett,1,2024,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,489.0,1322.0,6,0.0,687.0,2504.0,489.0,1322.0,6.0,0.0,687.0,2504.0,0.0
BHC Fairfax Behavioral Health - Everett,2,2024,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,608.0,1452.0,9,0.0,468.0,2537.0,608.0,1452.0,9.0,0.0,468.0,2537.0,0.0
BHC Fairfax Behavioral Health - Everett,3,2024,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,719.0,1202.0,4,0.0,627.0,2552.0,719.0,1202.0,4.0,0.0,627.0,2552.0,0.0
BHC Fairfax Behavioral Health - Everett,4,2024,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,636.0,1378.0,6,0.0,548.0,2568.0,636.0,1378.0,6.0,0.0,548.0,2568.0,0.0
BHC Fairfax Behavioral Health - Monroe,1,2024,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,401.0,1210.0,9,0.0,370.0,1990.0,401.0,1210.0,9.0,0.0,370.0,1990.0,0.0
BHC Fairfax Behavioral Health - Monroe,2,2024,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,697.0,398.0,-9,0.0,315.0,1401.0,697.0,398.0,-9.0,0.0,315.0,1401.0,0.0
BHC Fairfax Behavioral Health - Monroe,3,2024,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1014.0,60.0,0,0.0,78.0,1152.0,1014.0,60.0,0.0,0.0,78.0,1152.0,0.0
BHC Fairfax Behavioral Health - Monroe,4,2024,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,789.0,679.0,7,0.0,215.0,1690.0,789.0,679.0,7.0,0.0,215.0,1690.0,0.0
BHC Fairfax Hospital Inc,1,2024,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,2490.0,6397.0,4,0.0,1274.0,10165.0,2490.0,6397.0,4.0,0.0,1274.0,10165.0,0.0
BHC Fairfax Hospital Inc,2,2024,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,3076.0,6295.0,9,0.0,1122.0,10502.0,3076.0,6295.0,9.0,0.0,1122.0,10502.0,0.0
BHC Fairfax Hospital Inc,3,2024,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,3126.0,6577.0,49,0.0,1344.0,11096.0,3126.0,6577.0,49.0,0.0,1344.0,11096.0,0.0
BHC Fairfax Hospital Inc,4,2024,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,3015.0,6263.0,-4,0.0,1355.0,10629.0,3015.0,6263.0,-4.0,0.0,1355.0,10629.0,0.0
Bay Area Hospital,1,2024,Oregon,0.0,1864.0,36.0,552.0,446.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1864.0,36.0,552.0,446.0,0.0,213.0
Bay Area Hospital,2,2024,Oregon,0.0,1591.0,37.0,715.0,411.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1591.0,37.0,715.0,411.0,0.0,301.0
Bay Area Hospital,3,2024,Oregon,4553.0,1652.0,46.0,571.0,561.0,7383.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,4553.0,1652.0,46.0,571.0,561.0,7383.0,233.0
Bay Area Hospital,4,2024,Oregon,4297.0,1491.0,43.0,751.0,531.0,7113.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,4297.0,1491.0,43.0,751.0,531.0,7113.0,277.0
Blue Mountain Hospital,1,2024,Oregon,139.0,8.0,2.0,28.0,0.0,177.0,238,25,0,0.0,0,263,0,1158,182,0.0,0,1340,0.0,0.0,0,0.0,0.0,0.0,377.0,1191.0,184.0,28.0,0.0,1780.0,8.0
Blue Mountain Hospital,2,2024,Oregon,112.0,33.0,0.0,31.0,0.0,176.0,220,0,0,0.0,0,220,0,1029,180,0.0,0,1209,0.0,0.0,0,0.0,0.0,0.0,332.0,1062.0,180.0,31.0,0.0,1605.0,12.0
Blue Mountain Hospital,3,2024,Oregon,119.0,10.0,9.0,27.0,0.0,165.0,75,0,0,0.0,0,75,0,1003,211,0.0,0,1214,0.0,0.0,0,0.0,0.0,0.0,194.0,1013.0,220.0,27.0,0.0,1454.0,7.0
Blue Mountain Hospital,4,2024,Oregon,43.0,36.0,8.0,22.0,0.0,109.0,206,0,0,0.0,0,206,0,1061,212,0.0,0,1273,0.0,0.0,0,0.0,0.0,0.0,249.0,1097.0,220.0,22.0,0.0,1588.0,9.0
CASCADE VALLEY HOSPITAL,1,2024,Washington,1371.0,392.0,48.0,287.0,67.0,2165.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1371.0,392.0,48.0,287.0,67.0,2165.0,65.0
CASCADE VALLEY HOSPITAL,2,2024,Washington,1168.0,495.0,37.0,372.0,73.0,2145.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1168.0,495.0,37.0,372.0,73.0,2145.0,64.0
CASCADE VALLEY HOSPITAL,3,2024,Washington,1053.0,539.0,31.0,469.0,26.0,2118.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1053.0,539.0,31.0,469.0,26.0,2118.0,24.0
CASCADE VALLEY HOSPITAL,4,2024,Washington,1309.0,407.0,74.0,396.0,123.0,2309.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1309.0,407.0,74.0,396.0,123.0,2309.0,0.0
CHI Franciscan Rehabilitation Hospital,1,2024,Washington,2565.0,401.0,54.0,674.0,15.0,3709.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2565.0,401.0,54.0,674.0,15.0,3709.0,0.0
CHI Franciscan Rehabilitation Hospital,2,2024,Washington,2288.0,471.0,98.0,892.0,48.0,3797.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2288.0,471.0,98.0,892.0,48.0,3797.0,0.0
CHI Franciscan Rehabilitation Hospital,3,2024,Washington,2196.0,699.0,12.0,717.0,3.0,3627.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2196.0,699.0,12.0,717.0,3.0,3627.0,0.0
CHI Franciscan Rehabilitation Hospital,4,2024,Washington,2540.0,528.0,19.0,787.0,0.0,3874.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2540.0,528.0,19.0,787.0,0.0,3874.0,0.0
Capital Medical Center,1,2024,Washington,3057.0,1050.0,29.0,18.0,1149.0,5303.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,3057.0,1050.0,29.0,18.0,1149.0,5303.0,437.0
Capital Medical Center,2,2024,Washington,2657.0,815.0,46.0,20.0,1024.0,4562.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2657.0,815.0,46.0,20.0,1024.0,4562.0,200.0
Capital Medical Center,3,2024,Washington,2981.0,808.0,66.0,48.0,950.0,4853.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2981.0,808.0,66.0,48.0,950.0,4853.0,171.0
Capital Medical Center,4,2024,Washington,2762.0,980.0,39.0,5.0,1065.0,4851.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,2762.0,980.0,39.0,5.0,1065.0,4851.0,202.0
Cascade Medical Center,1,2024,Washington,65.0,7.0,0.0,10.0,0.0,82.0,164,0,18,0.0,0,182,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,229.0,7.0,18.0,10.0,0.0,264.0,0.0
Cascade Medical Center,2,2024,Washington,92.0,1.0,3.0,0.0,4.0,100.0,199,0,0,0.0,0,199,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,291.0,1.0,3.0,0.0,4.0,299.0,0.0
Cascade Medical Center,3,2024,Washington,92.0,1.0,2.0,0.0,9.0,104.0,174,0,0,0.0,0,174,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,266.0,1.0,2.0,0.0,9.0,278.0,0.0
Cascade Medical Center,4,2024,Washington,125.0,12.0,0.0,0.0,6.0,143.0,153,0,0,0.0,0,153,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,278.0,12.0,0.0,0.0,6.0,296.0,0.0
Columbia Basin Hospital,1,2024,Washington,87.0,2.0,0.0,2.0,0.0,91.0,409,490,0,287.0,0,1186,0,1633,0,1180.0,0,2813,0.0,0.0,0,0.0,0.0,0.0,496.0,2125.0,0.0,1469.0,0.0,4090.0,0.0
Columbia Basin Hospital,2,2024,Washington,43.0,1.0,0.0,7.0,0.0,51.0,484,443,0,192.0,0,1119,0,1952,0,1346.0,0,3298,0.0,0.0,0,0.0,0.0,0.0,527.0,2396.0,0.0,1545.0,0.0,4468.0,0.0
Columbia Basin Hospital,3,2024,Washington,129.0,21.0,0.0,23.0,0.0,173.0,724,418,0,126.0,0,1268,0,2162,0,0.0,1342,3504,0.0,0.0,0,0.0,0.0,0.0,853.0,2601.0,0.0,149.0,1342.0,4945.0,0.0
Columbia Basin Hospital,4,2024,Washington,105.0,36.0,0.0,36.0,0.0,177.0,566,300,0,255.0,0,1121,0,2049,1217,184.0,0,3450,0.0,0.0,0,0.0,0.0,0.0,671.0,2385.0,1217.0,475.0,0.0,4748.0,0.0
Columbia County Public Hospital District No. 1,1,2024,Washington,71.0,14.0,6.0,6.0,0.0,97.0,386,195,8,118.0,0,707,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,457.0,209.0,14.0,124.0,0.0,804.0,0.0
Columbia County Public Hospital District No. 1,2,2024,Washington,90.0,8.0,0.0,0.0,0.0,98.0,337,165,0,6.0,18,526,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,427.0,173.0,0.0,6.0,18.0,624.0,0.0
Columbia County Public Hospital District No. 1,3,2024,Washington,60.0,1.0,5.0,2.0,3.0,71.0,310,116,0,35.0,0,461,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,370.0,117.0,5.0,37.0,3.0,532.0,0.0
Columbia County Public Hospital District No. 1,4,2024,Washington,64.0,25.0,0.0,3.0,0.0,92.0,230,187,0,25.0,9,451,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,294.0,212.0,0.0,28.0,9.0,543.0,0.0
Columbia Memorial Hospital,1,2024,Oregon,601.0,233.0,18.0,146.0,54.0,1052.0,151,19,0,0.0,0,170,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,752.0,252.0,18.0,146.0,54.0,1222.0,121.0
Columbia Memorial Hospital,2,2024,Oregon,532.0,180.0,15.0,138.0,48.0,913.0,140,7,0,0.0,0,147,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,672.0,187.0,15.0,138.0,48.0,1060.0,80.0
Columbia Memorial Hospital,3,2024,Oregon,511.0,183.0,13.0,151.0,65.0,923.0,149,0,0,0.0,0,149,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,660.0,183.0,13.0,151.0,65.0,1072.0,145.0
Columbia Memorial Hospital,4,2024,Oregon,641.0,208.0,14.0,98.0,139.0,1100.0,149,0,0,0.0,0,149,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,790.0,208.0,14.0,98.0,139.0,1249.0,120.0
Confluence Health: Central Washington Hospital,1,2024,Washington,6970.0,2165.0,0.0,0.0,2158.0,11293.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,288.0,50.0,0,0.0,61.0,399.0,7258.0,2215.0,0.0,0.0,2219.0,11692.0,420.0
Confluence Health: Central Washington Hospital,2,2024,Washington,5990.0,2353.0,0.0,0.0,2593.0,10936.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,323.0,40.0,0,0.0,79.0,442.0,6313.0,2393.0,0.0,0.0,2672.0,11378.0,448.0
Confluence Health: Central Washington Hospital,3,2024,Washington,6444.0,2055.0,0.0,0.0,2856.0,11355.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,213.0,21.0,0,0.0,84.0,318.0,6657.0,2076.0,0.0,0.0,2940.0,11673.0,467.0
Confluence Health: Central Washington Hospital,4,2024,Washington,6152.0,2094.0,0.0,0.0,2919.0,11165.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,286.0,54.0,0,0.0,100.0,440.0,6438.0,2148.0,0.0,0.0,3019.0,11605.0,413.0
Coquille Valley Hospital,1,2024,Oregon,298.0,30.0,0.0,24.0,23.0,375.0,56,46,0,4.0,0,106,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,354.0,76.0,0.0,28.0,23.0,481.0,0.0
Coquille Valley Hospital,2,2024,Oregon,253.0,34.0,0.0,28.0,19.0,334.0,107,42,0,5.0,0,154,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,360.0,76.0,0.0,33.0,19.0,488.0,0.0
Coquille Valley Hospital,3,2024,Oregon,270.0,32.0,0.0,25.0,24.0,351.0,110,0,0,0.0,0,110,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,380.0,32.0,0.0,25.0,24.0,461.0,0.0
