State,Hospital_Name,Year,Quarter,Acute_Care_Medicare_Discharges,Acute_Care_Medicaid_Discharges,Acute_Care_Self_Pay_Discharges,Acute_Care_Commercial_Discharges,Acute_Care_Other_Discharges,Acute_Care_Total_Discharges,Swing_Bed_Medicare_Discharges,Swing_Bed_Medicaid_Discharges,Swing_Bed_Self_Pay_Discharges,Swing_Bed_Commercial_Discharges,Swing_Bed_Other_Discharges,Swing_Bed_Total_Discharges,SNF_Subacute_LTC_Medicare_Discharges,SNF_Subacute_LTC_Medicaid_Discharges,SNF_Subacute_LTC_Self_Pay_Discharges,SNF_Subacute_LTC_Commercial_Discharges,SNF_Subacute_LTC_Other_Discharges,SNF_Subacute_LTC_Total_Discharges,Psych_Rehab_CDU_Medicare_Discharges,Psych_Rehab_CDU_Medicaid_Discharges,Psych_Rehab_CDU_Self_Pay_Discharges,Psych_Rehab_CDU_Commercial_Discharges,Psych_Rehab_CDU_Other_Discharges,Psych_Rehab_CDU_Total_Discharges,Total_Medicare_Discharges,Total_Medicaid_Discharges,Total_Self_Pay_Discharges,Total_Commercial_Discharges,Total_Other_Discharges,Total_Discharges,Total_Inpatient_Surgeries,Total_Births,Number_of_Admissions_from_ER,Emergency_Room_Visits,Outpatient_Surgery_Visits,Observation_Visits,Home_Health_Visits,Total_Outpatient_Visits
OR,Salem Hospital,2008,3,2207.0,756,0,0.0,2026,4989.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,102.0,29,0,0.0,157,288.0,2309.0,785,0,0.0,2183,5277.0,2024.0,893,2236.0,18510.0,1133.0,4177,11015.0,128273.0
OR,Salem Hospital,2008,4,2223.0,684,265,0.0,1654,4826.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,81.0,19,11,0.0,149,260.0,2304.0,703,276,0.0,1803,5086.0,1906.0,807,2370.0,17631.0,1181.0,1579,11712.0,121182.0
OR,Salem Hospital,2009,1,2284.0,773,284,0.0,1659,5000.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,95.0,24,15,0.0,160,294.0,2379.0,797,299,0.0,1819,5294.0,1918.0,770,2561.0,19280.0,1209.0,1677,11722.0,126476.0
OR,Salem Hospital,2009,2,2170.0,785,252,0.0,1691,4898.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,110.0,19,10,0.0,152,291.0,2280.0,804,262,0.0,1843,5189.0,1980.0,877,2495.0,20386.0,1251.0,1770,11645.0,135630.0
OR,Salem Hospital,2009,3,2237.0,810,259,0.0,1625,4931.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,104.0,13,10,0.0,134,261.0,2341.0,823,269,0.0,1759,5192.0,2025.0,839,2486.0,20613.0,1182.0,1800,10926.0,134205.0
OR,Salem Hospital,2009,4,2360.0,787,296,0.0,1734,5177.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,106.0,18,11,0.0,134,269.0,2466.0,805,307,0.0,1868,5446.0,2003.0,753,2752.0,20672.0,1259.0,1499,10460.0,132898.0
OR,Salem Hospital,2010,1,2599.0,911,332,0.0,1839,5681.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,114.0,18,11,0.0,154,297.0,2713.0,929,343,0.0,1993,5978.0,2044.0,805,2871.0,23401.0,1220.0,1173,4822.0,111048.0
OR,Salem Hospital,2010,2,2721.0,946,368,0.0,1918,5953.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,124.0,13,11,0.0,126,274.0,2845.0,959,379,0.0,2044,6227.0,2089.0,847,2991.0,23034.0,1422.0,820,0.0,103118.0
OR,Salem Hospital,2010,3,2651.0,898,353,0.0,1926,5828.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,103.0,11,8,0.0,149,271.0,2754.0,909,361,0.0,2075,6099.0,1995.0,837,3094.0,23491.0,1283.0,834,0.0,99589.0
OR,Salem Hospital,2010,4,2743.0,956,362,0.0,2057,6118.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,98.0,25,10,0.0,142,275.0,2841.0,981,372,0.0,2199,6393.0,2214.0,810,3116.0,23091.0,1439.0,786,0.0,102781.0
OR,Salem Hospital,2011,1,2865.0,977,278,0.0,1829,5949.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,73.0,15,6,0.0,77,171.0,2938.0,992,284,0.0,1906,6120.0,2116.0,755,3034.0,23928.0,1488.0,709,0.0,88616.0
OR,Salem Hospital,2011,2,2753.0,1026,259,0.0,1840,5878.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,72.0,25,3,0.0,91,191.0,2825.0,1051,262,0.0,1931,6069.0,2302.0,818,2843.0,23871.0,1381.0,883,0.0,90040.0
OR,Salem Hospital,2011,3,2475.0,931,319,0.0,1763,5488.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,91.0,46,13,0.0,121,271.0,2566.0,977,332,0.0,1884,5759.0,2135.0,793,2690.0,23530.0,1451.0,896,0.0,87173.0
OR,Salem Hospital,2011,4,2295.0,907,257,0.0,1711,5170.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,96.0,24,7,0.0,88,215.0,2391.0,931,264,0.0,1799,5385.0,2138.0,761,2495.0,22842.0,1470.0,1087,0.0,86110.0
OR,Salem Hospital,2012,1,2530.0,880,290,0.0,1610,5310.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,110.0,28,8,0.0,106,252.0,2640.0,908,298,0.0,1716,5562.0,2044.0,756,2673.0,24134.0,1388.0,1354,0.0,90165.0
OR,Salem Hospital,2012,2,2392.0,837,279,0.0,1541,5049.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,109.0,33,10,0.0,100,252.0,2501.0,870,289,0.0,1641,5301.0,1973.0,798,2549.0,23510.0,1461.0,1331,0.0,91689.0
OR,Salem Hospital,2012,3,2432.0,871,271,0.0,1545,5119.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,114.0,46,10,0.0,105,275.0,2546.0,917,281,0.0,1650,5394.0,1896.0,849,2622.0,23220.0,1464.0,1317,0.0,89364.0
OR,Salem Hospital,2012,4,2510.0,821,292,0.0,1577,5200.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,83.0,48,21,0.0,128,280.0,2593.0,869,313,0.0,1705,5480.0,1980.0,730,2704.0,22519.0,1611.0,1406,0.0,89856.0
OR,Salem Hospital,2013,1,2725.0,834,298,0.0,1596,5453.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,90.0,40,9,0.0,118,257.0,2815.0,874,307,0.0,1714,5710.0,1893.0,713,2903.0,23914.0,1532.0,1425,0.0,90120.0
OR,Salem Hospital,2013,2,2596.0,820,319,0.0,1621,5356.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,60.0,48,6,0.0,90,204.0,2656.0,868,325,0.0,1711,5560.0,1630.0,774,2897.0,23469.0,1849.0,1272,0.0,89397.0
OR,Salem Hospital,2013,3,2585.0,833,316,0.0,1729,5463.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,60.0,32,10,0.0,92,194.0,2645.0,865,326,0.0,1821,5657.0,1873.0,788,3003.0,23197.0,1420.0,1194,0.0,86682.0
OR,Salem Hospital,2013,4,2661.0,881,315,0.0,1598,5455.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,66.0,47,10,0.0,82,205.0,2727.0,928,325,0.0,1680,5660.0,2011.0,735,3103.0,22757.0,1574.0,1194,0.0,86546.0
OR,Salem Hospital,2014,1,2809.0,1184,90,0.0,1455,5538.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,65.0,61,5,0.0,67,198.0,2874.0,1245,95,0.0,1522,5736.0,1809.0,735,3091.0,23710.0,1562.0,1279,0.0,89050.0
OR,Salem Hospital,2014,2,2826.0,1315,72,0.0,1627,5840.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,68.0,81,4,0.0,64,217.0,2894.0,1396,76,0.0,1691,6057.0,2058.0,813,2942.0,24891.0,1683.0,1453,0.0,94225.0
OR,Salem Hospital,2014,3,2816.0,1391,88,0.0,1610,5905.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,64.0,93,1,0.0,72,230.0,2880.0,1484,89,0.0,1682,6135.0,2131.0,882,2997.0,24472.0,1649.0,1417,0.0,92114.0
OR,Salem Hospital,2014,4,2767.0,1231,94,0.0,1597,5689.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,131.0,103,2,0.0,105,341.0,2898.0,1334,96,0.0,1702,6030.0,1988.0,763,3288.0,24509.0,1758.0,1230,0.0,92254.0
OR,Salem Hospital,2015,1,3014.0,1249,73,0.0,1519,5855.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,126.0,85,4,0.0,81,296.0,3140.0,1334,77,0.0,1600,6151.0,1944.0,799,3756.0,26296.0,1575.0,1415,0.0,95741.0
OR,Salem Hospital,2015,2,2926.0,1280,66,0.0,1632,5904.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,142.0,92,1,0.0,72,307.0,3068.0,1372,67,0.0,1704,6211.0,2124.0,795,3787.0,26775.0,1640.0,1357,0.0,96917.0
OR,Salem Hospital,2015,3,2820.0,1264,67,0.0,1610,5761.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,100.0,107,1,0.0,79,287.0,2920.0,1371,68,0.0,1689,6048.0,2069.0,914,3598.0,26269.0,1534.0,1360,0.0,97922.0
OR,Salem Hospital,2015,4,2763.0,1290,98,0.0,1498,5649.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,109.0,118,3,0.0,92,322.0,2872.0,1408,101,0.0,1590,5971.0,2148.0,832,3618.0,26305.0,1622.0,1589,0.0,94802.0
OR,Salem Hospital,2016,1,2827.0,1376,91,0.0,1540,5834.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,109.0,98,0,0.0,79,286.0,2936.0,1474,91,0.0,1619,6120.0,2113.0,853,3755.0,28740.0,1530.0,1624,0.0,99574.0
OR,Salem Hospital,2016,2,2804.0,1242,104,0.0,1579,5729.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,96.0,77,3,0.0,70,246.0,2900.0,1319,107,0.0,1649,5975.0,2134.0,886,3583.0,27505.0,1515.0,1672,0.0,104292.0
OR,Salem Hospital,2016,3,2670.0,1265,106,0.0,1519,5560.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,104.0,83,7,0.0,75,269.0,2774.0,1348,113,0.0,1594,5829.0,2058.0,966,3552.0,27168.0,1561.0,1729,0.0,100133.0
OR,Salem Hospital,2016,4,3030.0,1258,94,0.0,1607,5989.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,118.0,94,3,0.0,61,276.0,3148.0,1352,97,0.0,1668,6265.0,2203.0,828,3993.0,27586.0,1573.0,1721,0.0,99734.0
OR,Salem Hospital,2017,1,3277.0,1327,112,0.0,1494,6210.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,110.0,99,7,0.0,63,279.0,3387.0,1426,119,0.0,1557,6489.0,2110.0,824,4305.0,28313.0,1558.0,1839,0.0,106585.0
OR,Salem Hospital,2017,2,3032.0,1303,96,0.0,1561,5992.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,103.0,97,8,0.0,82,290.0,3135.0,1400,104,0.0,1643,6282.0,2161.0,880,4009.0,27975.0,1673.0,1641,0.0,109588.0
OR,Salem Hospital,2017,3,2816.0,1185,130,0.0,1575,5706.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,106.0,105,9,0.0,85,305.0,2922.0,1290,139,0.0,1660,6011.0,2173.0,914,3800.0,26659.0,1571.0,1623,0.0,102935.0
OR,Salem Hospital,2017,4,3122.0,1227,110,0.0,1582,6041.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,111.0,102,3,0.0,83,299.0,3233.0,1329,113,0.0,1665,6340.0,2320.0,875,4086.0,26768.0,1657.0,1632,0.0,104955.0
OR,Salem Hospital,2018,1,3404.0,1240,118,0.0,1622,6384.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,108.0,96,6,0.0,71,281.0,3512.0,1336,124,0.0,1693,6665.0,2155.0,794,4355.0,27036.0,1624.0,1520,0.0,107448.0
OR,Salem Hospital,2018,2,3315.0,1218,117,0.0,1568,6218.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,134.0,105,3,0.0,83,325.0,3449.0,1323,120,0.0,1651,6543.0,2233.0,860,4192.0,27414.0,1651.0,1481,0.0,110324.0
OR,Salem Hospital,2018,3,3106.0,1276,155,0.0,1674,6211.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,122.0,118,4,0.0,102,346.0,3228.0,1394,159,0.0,1776,6557.0,2197.0,936,4219.0,26995.0,1631.0,1459,0.0,109206.0
OR,Salem Hospital,2018,4,3243.0,1262,128,0.0,1587,6220.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,130.0,93,10,0.0,89,322.0,3373.0,1355,138,0.0,1676,6542.0,2140.0,810,4274.0,26784.0,1701.0,1545,0.0,111847.0
OR,Salem Hospital,2019,1,3442.0,1324,135,0.0,1642,6543.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,117.0,92,12,0.0,101,322.0,3559.0,1416,147,0.0,1743,6865.0,2025.0,846,4534.0,28002.0,1604.0,1501,0.0,114398.0
OR,Salem Hospital,2019,2,3280.0,1311,135,0.0,1804,6530.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,127.0,98,1,0.0,79,305.0,3407.0,1409,136,0.0,1883,6835.0,2189.0,840,4115.0,26828.0,1574.0,1796,0.0,117354.0
OR,Salem Hospital,2019,3,2795.0,1128,90,0.0,1536,5549.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,124.0,97,7,0.0,92,320.0,2919.0,1225,97,0.0,1628,5869.0,2118.0,838,3685.0,26416.0,1576.0,2087,0.0,116739.0
OR,Salem Hospital,2019,4,3276.0,1180,122,0.0,1585,6163.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,108.0,103,4,0.0,97,312.0,3384.0,1283,126,0.0,1682,6475.0,2210.0,808,4173.0,27502.0,1945.0,1708,0.0,117938.0
OR,Salem Hospital,2020,1,3136.0,1250,103,0.0,1577,6066.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,137.0,98,9,0.0,75,319.0,3273.0,1348,112,0.0,1652,6385.0,2013.0,770,4083.0,24281.0,1469.0,1421,0.0,136585.0
OR,Salem Hospital,2020,2,2482.0,1159,78,0.0,1619,5338.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,85.0,113,3,0.0,81,282.0,2567.0,1272,81,0.0,1700,5620.0,1908.0,771,3465.0,19854.0,1465.0,1148,0.0,108986.0
OR,Salem Hospital,2020,3,2878.0,1164,108,0.0,1567,5717.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,114.0,120,4,0.0,90,328.0,2992.0,1284,112,0.0,1657,6045.0,2160.0,783,3929.0,23142.0,1725.0,1308,0.0,146400.0
OR,Salem Hospital,2020,4,2972.0,1203,98,0.0,1605,5878.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,108.0,95,5,0.0,74,282.0,3080.0,1298,103,0.0,1679,6160.0,2081.0,745,4170.0,22340.0,1625.0,1158,0.0,147288.0
OR,Salem Hospital,2021,1,2894.0,1167,102,1490.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,109.0,104,2,77.0,0,292.0,963.0,1271,104,1567.0,0,0.0,1777.0,698,0.0,0.0,1700.0,1172,0.0,0.0
OR,Salem Hospital,2021,2,1884.0,1242,104,1550.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,101.0,83,6,87.0,0,277.0,935.0,1325,110,1637.0,0,0.0,1819.0,748,0.0,0.0,1859.0,1550,0.0,0.0
OR,Salem Hospital,2021,3,2745.0,1250,106,1616.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,92.0,83,4,89.0,0,268.0,2837.0,1333,110,1705.0,0,0.0,1780.0,841,0.0,0.0,1747.0,1582,0.0,0.0
OR,Salem Hospital,2021,4,2772.0,1306,111,1580.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,112.0,99,1,74.0,0,286.0,2884.0,1405,112,1654.0,0,0.0,1805.0,772,0.0,0.0,1855.0,1407,0.0,0.0
OR,Salem Hospital,2022,1,2773.0,1262,87,1479.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,95.0,85,2,72.0,0,254.0,2868.0,1347,89,1551.0,0,0.0,1698.0,752,0.0,0.0,1713.0,1285,0.0,0.0
OR,Salem Hospital,2022,2,2813.0,1247,88,1459.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,94.0,112,2,71.0,0,279.0,2907.0,1359,90,1530.0,0,0.0,1859.0,774,0.0,0.0,1710.0,1479,0.0,0.0
OR,Salem Hospital,2022,3,2787.0,1224,83,1513.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,104.0,101,1,79.0,0,285.0,2891.0,1325,84,1592.0,0,0.0,1974.0,778,0.0,0.0,1758.0,1515,0.0,0.0
OR,Salem Hospital,2022,4,1842.0,1406,85,1555.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,80.0,92,3,78.0,0,253.0,1898.0,1498,88,1633.0,0,0.0,1866.0,748,0.0,0.0,1800.0,1402,0.0,0.0
OR,Salem Hospital,2023,1,962.0,1331,91,1405.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,82.0,99,2,71.0,0,254.0,986.0,1430,93,1476.0,0,0.0,1896.0,710,0.0,0.0,1774.0,1355,0.0,0.0
OR,Salem Hospital,2023,2,1939.0,1303,90,1500.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,107.0,97,2,81.0,0,287.0,992.0,1400,92,1581.0,0,0.0,1942.0,739,0.0,0.0,1934.0,1390,0.0,0.0
OR,Salem Hospital,2023,3,1891.0,1465,105,1582.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,98.0,112,5,66.0,0,281.0,1951.0,1577,110,1648.0,0,0.0,1877.0,766,0.0,0.0,1772.0,1527,0.0,0.0
OR,Salem Hospital,2023,4,0.0,1460,102,1466.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,99.0,116,1,60.0,0,276.0,0.0,1576,103,1526.0,0,0.0,1847.0,745,0.0,0.0,1777.0,1364,0.0,0.0
OR,Salem Hospital,2024,1,0.0,1554,95,1457.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,90.0,90,2,57.0,0,239.0,0.0,1644,97,1514.0,0,0.0,1828.0,728,0.0,0.0,1825.0,1348,0.0,0.0
OR,Salem Hospital,2024,2,0.0,1475,85,1506.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,104.0,105,1,81.0,0,291.0,0.0,1580,86,1587.0,0,0.0,1795.0,776,0.0,0.0,1923.0,1335,0.0,0.0
OR,Salem Hospital,2024,3,3213.0,1456,112,1590.0,0,6371.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,116.0,105,2,64.0,0,287.0,3329.0,1561,114,1654.0,0,6658.0,1968.0,809,4903.0,23663.0,2564.0,1403,0.0,189310.0
OR,Salem Hospital,2024,4,3321.0,1508,118,1605.0,0,6552.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,132.0,106,0,73.0,0,311.0,3453.0,1614,118,1678.0,0,6863.0,1855.0,715,5078.0,24129.0,2942.0,1402,0.0,195493.0
OR,Providence Seaside Hospital,2007,1,151.0,41,19,0.0,58,269.0,16,0,0,0.0,0,16,0,2,5,0.0,0,7,0.0,0,0,0.0,0,0.0,167.0,43,24,0.0,58,292.0,67.0,37,212.0,2471.0,223.0,35,745.0,22985.0
OR,Providence Seaside Hospital,2007,2,157.0,34,16,0.0,79,286.0,16,2,0,0.0,2,20,0,1,0,0.0,0,1,0.0,0,0,0.0,0,0.0,173.0,37,16,0.0,81,307.0,49.0,37,247.0,2453.0,176.0,36,1057.0,24005.0
OR,Providence Seaside Hospital,2007,3,152.0,29,20,0.0,95,296.0,10,1,0,0.0,1,12,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0.0,162.0,30,21,0.0,96,309.0,54.0,36,229.0,2953.0,218.0,28,1123.0,26021.0
OR,Providence Seaside Hospital,2007,4,134.0,34,18,0.0,69,255.0,21,0,0,0.0,0,21,0,3,4,0.0,0,7,0.0,0,0,0.0,0,0.0,155.0,37,22,0.0,69,283.0,62.0,35,175.0,2354.0,194.0,47,1216.0,24609.0
OR,Providence Seaside Hospital,2008,1,157.0,30,20,0.0,60,267.0,29,0,0,0.0,1,30,0,1,0,0.0,0,1,0.0,0,0,0.0,0,0.0,186.0,31,20,0.0,61,298.0,71.0,39,212.0,2600.0,262.0,36,0.0,26291.0
OR,Providence Seaside Hospital,2008,2,143.0,39,21,0.0,60,263.0,29,1,0,0.0,0,30,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,172.0,40,21,0.0,60,293.0,59.0,40,193.0,2669.0,269.0,40,0.0,27018.0
OR,Providence Seaside Hospital,2008,3,128.0,24,16,0.0,69,237.0,27,0,0,0.0,1,28,0,0,3,0.0,0,3,0.0,0,0,0.0,0,0.0,155.0,24,19,0.0,70,268.0,63.0,35,203.0,2884.0,249.0,69,0.0,28713.0
OR,Providence Seaside Hospital,2008,4,132.0,28,17,0.0,65,242.0,26,3,0,0.0,0,29,0,9,5,0.0,0,14,0.0,0,0,0.0,0,0.0,158.0,40,22,0.0,65,285.0,64.0,36,195.0,2198.0,268.0,36,0.0,27925.0
OR,Providence Seaside Hospital,2009,1,144.0,29,24,0.0,60,257.0,25,0,0,0.0,2,27,0,0,2,0.0,0,2,0.0,0,0,0.0,0,0.0,169.0,29,26,0.0,62,286.0,40.0,26,216.0,2148.0,266.0,40,0.0,28462.0
OR,Providence Seaside Hospital,2009,2,147.0,35,26,0.0,59,267.0,21,0,1,0.0,0,22,0,2,0,0.0,0,2,0.0,0,0,0.0,0,0.0,168.0,37,27,0.0,59,291.0,57.0,29,217.0,2240.0,273.0,43,0.0,29590.0
OR,Providence Seaside Hospital,2009,3,128.0,31,22,0.0,55,236.0,17,0,0,0.0,1,18,0,2,2,0.0,0,4,0.0,0,0,0.0,0,0.0,145.0,33,24,0.0,56,258.0,38.0,28,176.0,2537.0,268.0,81,0.0,28434.0
OR,Providence Seaside Hospital,2009,4,98.0,20,14,0.0,43,175.0,27,1,0,0.0,2,30,0,1,8,0.0,0,9,0.0,0,0,0.0,0,0.0,125.0,22,22,0.0,45,214.0,51.0,25,106.0,2021.0,239.0,160,0.0,26264.0
OR,Providence Seaside Hospital,2010,1,93.0,29,10,0.0,29,161.0,13,1,0,0.0,1,15,6,0,3,0.0,1,10,0.0,0,0,0.0,0,0.0,112.0,30,13,0.0,31,186.0,61.0,30,76.0,2112.0,208.0,140,0.0,26345.0
OR,Providence Seaside Hospital,2010,2,101.0,29,12,0.0,37,179.0,14,0,0,0.0,2,16,0,1,1,0.0,0,2,0.0,0,0,0.0,0,0.0,115.0,30,13,0.0,39,197.0,43.0,31,86.0,2080.0,246.0,125,0.0,28179.0
OR,Providence Seaside Hospital,2010,3,109.0,35,19,0.0,40,203.0,15,0,0,0.0,0,15,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,124.0,35,19,0.0,40,218.0,65.0,37,90.0,2397.0,244.0,145,0.0,29575.0
OR,Providence Seaside Hospital,2010,4,146.0,27,11,0.0,40,224.0,18,0,0,0.0,1,19,0,1,2,0.0,0,3,0.0,0,0,0.0,0,0.0,164.0,28,13,0.0,41,246.0,39.0,26,97.0,1906.0,241.0,114,0.0,26736.0
OR,Providence Seaside Hospital,2011,1,132.0,45,10,0.0,49,236.0,10,1,0,0.0,0,11,0,12,4,0.0,2,18,0.0,0,0,0.0,0,0.0,142.0,58,14,0.0,51,265.0,56.0,30,124.0,2107.0,228.0,155,0.0,29869.0
OR,Providence Seaside Hospital,2011,2,138.0,43,19,0.0,52,252.0,12,0,0,0.0,2,14,2,0,0,0.0,0,2,0.0,0,0,0.0,0,0.0,152.0,43,19,0.0,54,268.0,60.0,46,107.0,2164.0,203.0,118,0.0,28196.0
OR,Providence Seaside Hospital,2011,3,131.0,52,8,0.0,41,232.0,14,0,0,0.0,2,16,1,3,0,0.0,0,4,0.0,0,0,0.0,0,0.0,146.0,55,8,0.0,43,252.0,55.0,44,133.0,2497.0,236.0,112,0.0,29368.0
OR,Providence Seaside Hospital,2011,4,126.0,33,17,0.0,41,217.0,13,1,0,0.0,3,17,0,4,3,0.0,0,7,0.0,0,0,0.0,0,0.0,139.0,38,20,0.0,44,241.0,36.0,31,119.0,1945.0,260.0,93,0.0,28327.0
OR,Providence Seaside Hospital,2012,1,136.0,39,17,0.0,33,225.0,22,2,0,0.0,1,25,11,0,6,0.0,3,20,0.0,0,0,0.0,0,0.0,169.0,41,23,0.0,37,270.0,20.0,25,125.0,1998.0,202.0,96,0.0,29037.0
OR,Providence Seaside Hospital,2012,2,118.0,34,17,0.0,47,216.0,24,0,0,0.0,0,24,0,1,0,0.0,0,1,0.0,0,0,0.0,0,0.0,142.0,35,17,0.0,47,241.0,60.0,36,91.0,2159.0,271.0,92,0.0,29897.0
OR,Providence Seaside Hospital,2012,3,119.0,39,9,0.0,42,209.0,19,0,0,0.0,1,20,1,0,1,0.0,3,5,0.0,0,0,0.0,0,0.0,139.0,39,10,0.0,46,234.0,55.0,48,105.0,2485.0,229.0,94,0.0,31310.0
OR,Providence Seaside Hospital,2012,4,107.0,33,17,0.0,38,195.0,10,0,7,0.0,0,17,5,4,0,0.0,3,12,0.0,0,0,0.0,0,0.0,122.0,37,24,0.0,41,224.0,46.0,35,99.0,1867.0,246.0,72,0.0,30465.0
OR,Providence Seaside Hospital,2013,1,134.0,24,15,0.0,32,205.0,28,0,0,0.0,1,29,0,19,7,0.0,4,30,0.0,0,0,0.0,0,0.0,162.0,43,22,0.0,37,264.0,53.0,23,108.0,1958.0,223.0,196,0.0,28816.0
OR,Providence Seaside Hospital,2013,2,111.0,41,14,0.0,41,207.0,25,0,0,0.0,5,30,0,0,2,0.0,1,3,0.0,0,0,0.0,0,0.0,136.0,41,16,0.0,47,240.0,47.0,34,98.0,2039.0,232.0,195,0.0,29371.0
OR,Providence Seaside Hospital,2013,3,151.0,33,21,0.0,38,243.0,24,1,0,0.0,1,26,0,2,0,0.0,0,2,0.0,0,0,0.0,0,0.0,175.0,36,21,0.0,39,271.0,55.0,14,117.0,2406.0,224.0,148,0.0,29756.0
OR,Providence Seaside Hospital,2013,4,106.0,28,22,0.0,31,187.0,29,1,0,0.0,1,31,0,1,1,0.0,1,3,0.0,0,0,0.0,0,0.0,135.0,30,23,0.0,33,221.0,23.0,24,73.0,2038.0,198.0,-255,0.0,30998.0
OR,Providence Seaside Hospital,2014,1,106.0,33,7,0.0,53,199.0,19,0,0,0.0,4,23,1,5,1,0.0,0,7,0.0,0,0,0.0,0,0.0,126.0,38,8,0.0,57,229.0,27.0,22,78.0,2064.0,169.0,71,0.0,16593.0
OR,Providence Seaside Hospital,2014,2,126.0,50,0,0.0,45,221.0,26,2,0,0.0,3,31,0,9,1,0.0,0,10,0.0,0,0,0.0,0,0.0,152.0,61,1,0.0,48,262.0,20.0,26,268.0,2375.0,215.0,89,0.0,17279.0
OR,Providence Seaside Hospital,2014,3,135.0,62,2,0.0,15,214.0,19,1,0,0.0,-2,18,-1,0,1,0.0,0,0,0.0,0,0,0.0,0,0.0,153.0,63,3,0.0,13,232.0,31.0,32,258.0,2591.0,218.0,92,5122.0,18080.0
